15,216,2.7173
15,216,3.1579
15,216,2.7651
15,367,2.7624
15,367,3.1036
15,367,2.8129
15,556,2.9339
15,556,3.8843
15,556,2.7761
15,913,2.9664
15,913,4.4151
15,913,2.7912
15,1047,2.7556
15,1047,3.2274
15,1047,2.7672
15,1131,3.0618
15,1131,4.1865
15,1131,2.8001
15,1147,2.9714
15,1147,4.5777
15,1147,2.7789
15,1189,2.9595
15,1189,3.9999
15,1189,2.7868
15,1201,2.8848
15,1201,3.765
15,1201,2.787
15,1209,2.8762
15,1209,4.3011
15,1209,2.7651
15,1254,3.0097
15,1254,4.3722
15,1254,2.7556
15,1283,2.9319
15,1283,4.1389
15,1283,2.7585
15,1284,2.9787
15,1284,4.0003
15,1284,2.7521
15,1361,2.9733
15,1361,4.1114
15,1361,2.7728
15,1502,2.4646
15,1502,2.0
15,1502,2.7702
15,1753,2.8078
15,1753,3.0714
15,1753,2.769
15,2020,2.9742
15,2020,4.0494
15,2020,2.7708
15,2313,2.9469
15,2313,3.8576
15,2313,2.7644
15,2413,2.7296
15,2413,2.9367
15,2413,2.7777
15,2528,2.8269
15,2528,3.376
15,2528,2.7783
15,2915,2.8829
15,2915,3.42
15,2915,2.7632
15,2990,2.7012
15,2990,3.2884
15,2990,2.7727
15,2993,2.7705
15,2993,3.6412
15,2993,2.775
15,3007,2.9756
15,3007,4.3084
15,3007,2.777
15,3256,2.8209
15,3256,3.5817
15,3256,2.7846
15,3265,2.9864
15,3265,4.1109
15,3265,2.7788
15,3275,2.7175
15,3275,4.1244
15,3275,2.7754
15,3285,2.7756
15,3285,3.0639
15,3285,2.7341
15,3316,2.6274
15,3316,2.2937
15,3316,2.7652
15,3633,2.7374
15,3633,3.6376
15,3633,2.7728
15,3635,2.7702
15,3635,3.7788
15,3635,2.7516
15,3638,2.7519
15,3638,3.55
15,3638,2.7611
15,3639,2.7498
15,3639,3.7004
15,3639,2.7604
15,3755,2.7784
15,3755,3.0137
15,3755,2.7344
15,3968,2.6727
15,3968,2.6256
15,3968,2.7904
15,4005,2.7185
15,4005,3.3753
15,4005,2.7701
15,4007,2.8132
15,4007,3.9661
15,4007,2.7514
15,4019,2.7885
15,4019,3.4353
15,4019,2.7658
15,4085,2.793
15,4085,3.7755
15,4085,2.7734
15,4149,2.7297
15,4149,2.7001
15,4149,2.7704
15,4247,2.7483
15,4247,2.6291
15,4247,2.7643
15,4299,2.6407
15,4299,3.4956
15,4299,2.7883
15,4322,2.7999
15,4322,3.6256
15,4322,2.7656
15,4351,2.6998
15,4351,3.4289
15,4351,2.7936
15,4388,2.6401
15,4388,2.1533
15,4388,2.7826
15,4489,2.7389
15,4489,3.6242
15,4489,2.7793
15,4719,2.7454
15,4719,3.5
15,4719,2.7707
15,4823,2.7123
15,4823,3.2501
15,4823,2.771
15,4974,2.6176
15,4974,3.0557
15,4974,2.7536
15,4992,2.5378
15,4992,2.928
15,4992,2.7758
15,5110,2.6773
15,5110,3.2803
15,5110,2.7459
15,5120,2.881
15,5120,3.4003
15,5120,2.7719
15,5171,2.7364
15,5171,2.1867
15,5171,2.7529
15,5291,2.9915
15,5291,4.0476
15,5291,2.787
15,5298,3.0137
15,5298,4.0
15,5298,2.7703
15,5299,2.7538
15,5299,3.5568
15,5299,2.7871
15,5339,2.862
15,5339,3.1663
15,5339,2.7709
15,5391,2.8714
15,5391,4.2997
15,5391,2.7616
15,5620,2.687
15,5620,3.1919
15,5620,2.7643
15,5816,2.7364
15,5816,3.6427
15,5816,2.7672
15,5903,2.6814
15,5903,3.9037
15,5903,2.7882
15,6059,2.6708
15,6059,2.8747
15,6059,2.7722
15,6155,2.3609
15,6155,4.0005
15,6155,2.7658
15,6157,2.6417
15,6157,2.4757
15,6157,2.7829
15,6188,2.7564
15,6188,3.7111
15,6188,2.7574
15,6283,2.7424
15,6283,3.5714
15,6283,2.765
15,6287,2.6846
15,6287,2.8122
15,6287,2.7741
15,6586,2.6088
15,6586,3.6669
15,6586,2.7703
15,6754,2.6574
15,6754,3.0418
15,6754,2.7785
15,6879,2.6884
15,6879,3.1866
15,6879,2.7725
15,6947,2.8314
15,6947,3.5964
15,6947,2.7771
15,6989,2.7279
15,6989,3.5001
15,6989,2.7729
15,7003,2.8272
15,7003,4.0
15,7003,2.7701
15,7004,2.7505
15,7004,2.8111
15,7004,2.7716
15,7123,2.8136
15,7123,4.4997
15,7123,2.7714
15,7173,2.6004
15,7173,2.409
15,7173,2.7868
15,7325,2.7003
15,7325,2.5837
15,7325,2.769
15,7444,2.5702
15,7444,3.3508
15,7444,2.7788
15,7445,2.7615
15,7445,3.3945
15,7445,2.7761
15,7451,2.6488
15,7451,3.847
15,7451,2.7627
15,7569,2.7069
15,7569,3.7779
15,7569,2.7669
15,7573,2.559
15,7573,3.2005
15,7573,2.773
15,7698,2.9237
15,7698,4.5
15,7698,2.7692
15,7792,2.9749
15,7792,3.7499
15,7792,2.7655
15,8464,2.7998
15,8464,3.7017
15,8464,2.746
15,8581,2.7432
15,8581,3.6674
15,8581,2.7807
15,8641,2.7392
15,8641,3.6574
15,8641,2.7744
15,8781,2.7804
15,8781,3.2095
15,8781,2.7749
15,8807,2.7423
15,8807,3.6665
15,8807,2.7797
15,8950,2.7987
15,8950,3.9092
15,8950,2.7734
15,8972,2.5842
15,8972,3.4362
15,8972,2.7729
15,8974,2.6304
15,8974,2.5
15,8974,2.7693
15,26587,2.9647
15,26587,4.4998
15,26587,2.7714
15,27478,2.6882
